# x86 instruction set description version 0.2, 2023-03-05
# Based on Intel Instruction Set Reference #325383-078US, December 2022.
# https://golang.org/x/arch/x86/x86spec
"VSUBPS ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst","VSUBPS ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","vsubps ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","EVEX.256.0F.W0 5C /r","V","V","AVX512VL AVX512F","","","","","Subtract packed single precision floating-point values from ymm3/m256/m32bcst to ymm2 and stores result in ymm1 with writemask k1."
"VSUBPS ymm1, ymm2, ymm3/m256","VSUBPS ymm3/m256, ymm2, ymm1","vsubps ymm3/m256, ymm2, ymm1","VEX.256.0F.WIG 5C /r","V","V","AVX","","","","","Subtract packed single precision floating-point values in ymm3/mem from ymm2 and stores result in ymm1."
"VSUBPS zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst{er}","VSUBPS zmm3/m512/m32bcst{er}, zmm2, zmm1 {k1}{z}","vsubps zmm3/m512/m32bcst{er}, zmm2, zmm1 {k1}{z}","EVEX.512.0F.W0 5C /r","V","V","AVX512F","","","","","Subtract packed single precision floating-point values in zmm3/m512/m32bcst from zmm2 and stores result in zmm1 with writemask k1."
"VSUBSD xmm1 {k1}{z}, xmm2, xmm3/m64{er}","VSUBSD xmm3/m64{er}, xmm2, xmm1 {k1}{z}","vsubsd xmm3/m64{er}, xmm2, xmm1 {k1}{z}","EVEX.LLIG.F2.0F.W1 5C /r","V","V","AVX512F","","","","","Subtract the low double precision floating-point value in xmm3/m64 from xmm2 and store the result in xmm1 under writemask k1."
"VSUBSD xmm1, xmm2, xmm3/m64","VSUBSD xmm3/m64, xmm2, xmm1","vsubsd xmm3/m64, xmm2, xmm1","VEX.LIG.F2.0F.WIG 5C /r","V","V","AVX","","","","","Subtract the low double precision floating-point value in xmm3/m64 from xmm2 and store the result in xmm1."
"VSUBSS xmm1 {k1}{z}, xmm2, xmm3/m32{er}","VSUBSS xmm3/m32{er}, xmm2, xmm1 {k1}{z}","vsubss xmm3/m32{er}, xmm2, xmm1 {k1}{z}","EVEX.LLIG.F3.0F.W0 5C /r","V","V","AVX512F","","","","","Subtract the low single precision floating-point value in xmm3/m32 from xmm2 and store the result in xmm1 under writemask k1."
"VSUBSS xmm1, xmm2, xmm3/m32","VSUBSS xmm3/m32, xmm2, xmm1","vsubss xmm3/m32, xmm2, xmm1","VEX.LIG.F3.0F.WIG 5C /r","V","V","AVX","","","","","Subtract the low single precision floating-point value in xmm3/m32 from xmm2 and store the result in xmm1."
"VUCOMISD xmm1, xmm2/m64","VUCOMISD xmm2/m64, xmm1","vucomisd xmm2/m64, xmm1","VEX.LIG.66.0F.WIG 2E /r","V","V","AVX","","","","","Compare low double precision floating-point values in xmm1 and xmm2/mem64 and set the EFLAGS flags accordingly."
"VUCOMISD xmm1, xmm2/m64{sae}","VUCOMISD xmm2/m64{sae}, xmm1","vucomisd xmm2/m64{sae}, xmm1","EVEX.LLIG.66.0F.W1 2E /r","V","V","AVX512F","","","","","Compare low double precision floating-point values in xmm1 and xmm2/m64 and set the EFLAGS flags accordingly."
"VUCOMISS xmm1, xmm2/m32","VUCOMISS xmm2/m32, xmm1","vucomiss xmm2/m32, xmm1","VEX.LIG.0F.WIG 2E /r","V","V","AVX","","","","","Compare low single precision floating-point values in xmm1 and xmm2/mem32 and set the EFLAGS flags accordingly."
"VUCOMISS xmm1, xmm2/m32{sae}","VUCOMISS xmm2/m32{sae}, xmm1","vucomiss xmm2/m32{sae}, xmm1","EVEX.LLIG.0F.W0 2E /r","V","V","AVX512F","","","","","Compare low single precision floating-point values in xmm1 and xmm2/mem32 and set the EFLAGS flags accordingly."
"VUNPCKHPD xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst","VUNPCKHPD xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","vunpckhpd xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W1 15 /r","V","V","AVX512VL AVX512F","","","","","Unpacks and Interleaves double precision floating-point values from high quadwords of xmm2 and xmm3/m128/m64bcst subject to writemask k1."
"VUNPCKHPD xmm1, xmm2, xmm3/m128","VUNPCKHPD xmm3/m128, xmm2, xmm1","vunpckhpd xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 15 /r","V","V","AVX","","","","","Unpacks and Interleaves double precision floating-point values from high quadwords of xmm2 and xmm3/m128."
"VUNPCKHPD ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst","VUNPCKHPD ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","vunpckhpd ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.W1 15 /r","V","V","AVX512VL AVX512F","","","","","Unpacks and Interleaves double precision floating-point values from high quadwords of ymm2 and ymm3/m256/m64bcst subject to writemask k1."
"VUNPCKHPD ymm1, ymm2, ymm3/m256","VUNPCKHPD ymm3/m256, ymm2, ymm1","vunpckhpd ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 15 /r","V","V","AVX","","","","","Unpacks and Interleaves double precision floating-point values from high quadwords of ymm2 and ymm3/m256."
"VUNPCKHPD zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst","VUNPCKHPD zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","vunpckhpd zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.W1 15 /r","V","V","AVX512F","","","","","Unpacks and Interleaves double precision floating-point values from high quadwords of zmm2 and zmm3/m512/m64bcst subject to writemask k1."
"VUNPCKHPS xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst","VUNPCKHPS xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","vunpckhps xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","EVEX.128.0F.W0 15 /r","V","V","AVX512VL AVX512F","","","","","Unpacks and Interleaves single precision floating-point values from high quadwords of xmm2 and xmm3/m128/m32bcst and write result to xmm1 subject to writemask k1."
"VUNPCKHPS xmm1, xmm2, xmm3/m128","VUNPCKHPS xmm3/m128, xmm2, xmm1","vunpckhps xmm3/m128, xmm2, xmm1","VEX.128.0F.WIG 15 /r","V","V","AVX","","","","","Unpacks and Interleaves single precision floating-point values from high quadwords of xmm2 and xmm3/m128."
"VUNPCKHPS ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst","VUNPCKHPS ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","vunpckhps ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","EVEX.256.0F.W0 15 /r","V","V","AVX512VL AVX512F","","","","","Unpacks and Interleaves single precision floating-point values from high quadwords of ymm2 and ymm3/m256/m32bcst and write result to ymm1 subject to writemask k1."
"VUNPCKHPS ymm1, ymm2, ymm3/m256","VUNPCKHPS ymm3/m256, ymm2, ymm1","vunpckhps ymm3/m256, ymm2, ymm1","VEX.256.0F.WIG 15 /r","V","V","AVX","","","","","Unpacks and Interleaves single precision floating-point values from high quadwords of ymm2 and ymm3/m256."
"VUNPCKHPS zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst","VUNPCKHPS zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","vunpckhps zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","EVEX.512.0F.W0 15 /r","V","V","AVX512F","","","","","Unpacks and Interleaves single precision floating-point values from high quadwords of zmm2 and zmm3/m512/m32bcst and write result to zmm1 subject to writemask k1."
"VUNPCKLPD xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst","VUNPCKLPD xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","vunpcklpd xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W1 14 /r","V","V","AVX512VL AVX512F","","","","","Unpacks and Interleaves double precision floating-point values from low quadwords of xmm2 and xmm3/m128/m64bcst subject to write mask k1."
"VUNPCKLPD xmm1, xmm2, xmm3/m128","VUNPCKLPD xmm3/m128, xmm2, xmm1","vunpcklpd xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 14 /r","V","V","AVX","","","","","Unpacks and Interleaves double precision floating-point values from low quadwords of xmm2 and xmm3/m128."
"VUNPCKLPD ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst","VUNPCKLPD ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","vunpcklpd ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.W1 14 /r","V","V","AVX512VL AVX512F","","","","","Unpacks and Interleaves double precision floating-point values from low quadwords of ymm2 and ymm3/m256/m64bcst subject to write mask k1."
"VUNPCKLPD ymm1, ymm2, ymm3/m256","VUNPCKLPD ymm3/m256, ymm2, ymm1","vunpcklpd ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 14 /r","V","V","AVX","","","","","Unpacks and Interleaves double precision floating-point values from low quadwords of ymm2 and ymm3/m256."
"VUNPCKLPD zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst","VUNPCKLPD zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","vunpcklpd zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.W1 14 /r","V","V","AVX512F","","","","","Unpacks and Interleaves double precision floating-point values from low quadwords of zmm2 and zmm3/m512/m64bcst subject to write mask k1."
"VUNPCKLPS xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst","VUNPCKLPS xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","vunpcklps xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","EVEX.128.0F.W0 14 /r","V","V","AVX512VL AVX512F","","","","","Unpacks and Interleaves single precision floating-point values from low quadwords of xmm2 and xmm3/mem and write result to xmm1 subject to write mask k1."
"VUNPCKLPS xmm1, xmm2, xmm3/m128","VUNPCKLPS xmm3/m128, xmm2, xmm1","vunpcklps xmm3/m128, xmm2, xmm1","VEX.128.0F.WIG 14 /r","V","V","AVX","","","","","Unpacks and Interleaves single precision floating-point values from low quadwords of xmm2 and xmm3/m128."
"VUNPCKLPS ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst","VUNPCKLPS ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","vunpcklps ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","EVEX.256.0F.W0 14 /r","V","V","AVX512VL AVX512F","","","","","Unpacks and Interleaves single precision floating-point values from low quadwords of ymm2 and ymm3/mem and write result to ymm1 subject to write mask k1."
"VUNPCKLPS ymm1, ymm2, ymm3/m256","VUNPCKLPS ymm3/m256, ymm2, ymm1","vunpcklps ymm3/m256, ymm2, ymm1","VEX.256.0F.WIG 14 /r","V","V","AVX","","","","","Unpacks and Interleaves single precision floating-point values from low quadwords of ymm2 and ymm3/m256."
"VUNPCKLPS zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst","VUNPCKLPS zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","vunpcklps zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","EVEX.512.0F.W0 14 /r","V","V","AVX512F","","","","","Unpacks and Interleaves single precision floating-point values from low quadwords of zmm2 and zmm3/m512/m32bcst and write result to zmm1 subject to write mask k1."
"VXORPD xmm1 {k1}{z}, xmm2, xmm3/m128/m64bcst","VXORPD xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","vxorpd xmm3/m128/m64bcst, xmm2, xmm1 {k1}{z}","EVEX.128.66.0F.W1 57 /r","V","V","AVX512VL AVX512DQ","","","","","Return the bitwise logical XOR of packed double precision floating-point values in xmm2 and xmm3/m128/m64bcst subject to writemask k1."
"VXORPD xmm1, xmm2, xmm3/m128","VXORPD xmm3/m128, xmm2, xmm1","vxorpd xmm3/m128, xmm2, xmm1","VEX.128.66.0F.WIG 57 /r","V","V","AVX","","","","","Return the bitwise logical XOR of packed double precision floating-point values in xmm2 and xmm3/mem."
"VXORPD ymm1 {k1}{z}, ymm2, ymm3/m256/m64bcst","VXORPD ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","vxorpd ymm3/m256/m64bcst, ymm2, ymm1 {k1}{z}","EVEX.256.66.0F.W1 57 /r","V","V","AVX512VL AVX512DQ","","","","","Return the bitwise logical XOR of packed double precision floating-point values in ymm2 and ymm3/m256/m64bcst subject to writemask k1."
"VXORPD ymm1, ymm2, ymm3/m256","VXORPD ymm3/m256, ymm2, ymm1","vxorpd ymm3/m256, ymm2, ymm1","VEX.256.66.0F.WIG 57 /r","V","V","AVX","","","","","Return the bitwise logical XOR of packed double precision floating-point values in ymm2 and ymm3/mem."
"VXORPD zmm1 {k1}{z}, zmm2, zmm3/m512/m64bcst","VXORPD zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","vxorpd zmm3/m512/m64bcst, zmm2, zmm1 {k1}{z}","EVEX.512.66.0F.W1 57 /r","V","V","AVX512DQ","","","","","Return the bitwise logical XOR of packed double precision floating-point values in zmm2 and zmm3/m512/m64bcst subject to writemask k1."
"VXORPS xmm1 {k1}{z}, xmm2, xmm3/m128/m32bcst","VXORPS xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","vxorps xmm3/m128/m32bcst, xmm2, xmm1 {k1}{z}","EVEX.128.0F.W0 57 /r","V","V","AVX512VL AVX512DQ","","","","","Return the bitwise logical XOR of packed single- precision floating-point values in xmm2 and xmm3/m128/m32bcst subject to writemask k1."
"VXORPS xmm1, xmm2, xmm3/m128","VXORPS xmm3/m128, xmm2, xmm1","vxorps xmm3/m128, xmm2, xmm1","VEX.128.0F.WIG 57 /r","V","V","AVX","","","","","Return the bitwise logical XOR of packed single- precision floating-point values in xmm2 and xmm3/mem."
"VXORPS ymm1 {k1}{z}, ymm2, ymm3/m256/m32bcst","VXORPS ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","vxorps ymm3/m256/m32bcst, ymm2, ymm1 {k1}{z}","EVEX.256.0F.W0 57 /r","V","V","AVX512VL AVX512DQ","","","","","Return the bitwise logical XOR of packed single- precision floating-point values in ymm2 and ymm3/m256/m32bcst subject to writemask k1."
"VXORPS ymm1, ymm2, ymm3/m256","VXORPS ymm3/m256, ymm2, ymm1","vxorps ymm3/m256, ymm2, ymm1","VEX.256.0F.WIG 57 /r","V","V","AVX","","","","","Return the bitwise logical XOR of packed single- precision floating-point values in ymm2 and ymm3/mem."
"VXORPS zmm1 {k1}{z}, zmm2, zmm3/m512/m32bcst","VXORPS zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","vxorps zmm3/m512/m32bcst, zmm2, zmm1 {k1}{z}","EVEX.512.0F.W0 57 /r","V","V","AVX512DQ","","","","","Return the bitwise logical XOR of packed single- precision floating-point values in zmm2 and zmm3/m512/m32bcst subject to writemask k1."
"WAIT","WAIT","wait","9B","V","V","","pseudo","","","","Check pending unmasked floating-point exceptions."
"WBINVD","WBINVD","wbinvd","0F 09","V","V","486","","","","","Write back and flush Internal caches; initiate writing-back and flushing of external caches."
"WRFSBASE r32","WRFSBASE r32","wrfsbase r32","F3 0F AE /2","I","V","FSGSBASE","operand16,operand32","","Y","32","Load the FS base address with the 32-bit value in the source register."
"WRFSBASE r64","WRFSBASE r64","wrfsbase r64","F3 REX.W 0F AE /2","I","V","FSGSBASE","","","Y","64","Load the FS base address with the 64-bit value in the source register."
"WRGSBASE r32","WRGSBASE r32","wrgsbase r32","F3 0F AE /3","I","V","FSGSBASE","operand16,operand32","","Y","32","Load the GS base address with the 32-bit value in the source register."
"WRGSBASE r64","WRGSBASE r64","wrgsbase r64","F3 REX.W 0F AE /3","I","V","FSGSBASE","","","Y","64","Load the GS base address with the 64-bit value in the source register."
"WRMSR","WRMSR","wrmsr","0F 30","V","V","Pentium","","","","","Write the value in EDX:EAX to MSR specified by ECX."
"WRPKRU","WRPKRU","wrpkru","NP 0F 01 EF","V","V","OSPKE","","","","","Writes EAX into PKRU."
"WRSSD m32, r32","WRSSD r32, m32","wrssd r32, m32","0F 38 F6 !(11):rrr:bbb","V","V","CET_SS","operand16,operand32","","","","Write 4 bytes to shadow stack."
"WRSSQ m64, r64","WRSSQ r64, m64","wrssq r64, m64","REX.W 0F 38 F6 !(11):rrr:bbb","N.E.","V","CET_SS","","","","","Write 8 bytes to shadow stack."
"WRUSSD m32, r32","WRUSSD r32, m32","wrussd r32, m32","66 0F 38 F5 !(11):rrr:bbb","V","V","CET_SS","operand16,operand32","","","","Write 4 bytes to shadow stack."
"WRUSSQ m64, r64","WRUSSQ r64, m64","wrussq r64, m64","66 REX.W 0F 38 F5 !(11):rrr:bbb","N.E.","V","CET_SS","","","","","Write 8 bytes to shadow stack."
"XABORT imm8","XABORT imm8","xabort imm8","C6 F8 ib","V","V","RTM","","r","","","Causes an RTM abort if in RTM execution."
"XACQUIRE","XACQUIRE","xacquire","F2","V","V","HLE","pseudo","","","","A hint used with an “XACQUIRE-enabled“ instruction to start lock elision on the instruction memory operand address."
"XADD r/m16, r16","XADDW r16, r/m16","xaddw r16, r/m16","0F C1 /r","V","V","","operand16","","Y","16","Exchange r16 and r/m16; load sum into r/m16."
"XADD r/m32, r32","XADDL r32, r/m32","xaddl r32, r/m32","0F C1 /r","V","V","","operand32","","Y","32","Exchange r32 and r/m32; load sum into r/m32."
"XADD r/m64, r64","XADDQ r64, r/m64","xaddq r64, r/m64","REX.W 0F C1 /r","N.E.","V","","","","Y","64","Exchange r64 and r/m64; load sum into r/m64."
"XADD r/m8, r8","XADDB r8, r/m8","xaddb r8, r/m8","0F C0 /r","V","V","","","","Y","8","Exchange r8 and r/m8; load sum into r/m8."
"XADD r/m8, r8","XADDB r8, r/m8","xaddb r8, r/m8","REX 0F C0 /r","N.E.","V","","pseudo64","","Y","8","Exchange r8 and r/m8; load sum into r/m8."
"XBEGIN rel16","XBEGIN rel16","xbegin rel16","C7 F8","V","V","RTM","operand16","","","","Specifies the start of an RTM region. Provides a 16-bit relative offset to compute the address of the fallback instruction address at which execution resumes following an RTM abort."
"XBEGIN rel32","XBEGIN rel32","xbegin rel32","C7 F8","V","V","RTM","operand32","","","","Specifies the start of an RTM region. Provides a 32-bit relative offset to compute the address of the fallback instruction address at which execution resumes following an RTM abort."
"XCHG AX, r16op","XCHGW r16op, AX","xchgw r16op, AX","90+rw","V","V","","operand16,pseudo","rw,rw","Y","16","Exchange r16 with AX."
"XCHG EAX, r32op","XCHGL r32op, EAX","xchgl r32op, EAX","90+rd","V","V","","operand32,pseudo","rw,rw","Y","32","Exchange r32 with EAX."
"XCHG RAX, r64op","XCHGQ r64op, RAX","xchgq r64op, RAX","REX.W 90+rd","N.E.","V","","pseudo","rw,rw","Y","64","Exchange r64 with RAX."
"XCHG r/m16, r16","XCHGW r16, r/m16","xchgw r16, r/m16","87 /r","V","V","","operand16","","Y","16","Exchange r16 with word from r/m16."
"XCHG r/m32, r32","XCHGL r32, r/m32","xchgl r32, r/m32","87 /r","V","V","","operand32,pseudo","","Y","32","Exchange r32 with doubleword from r/m32."
"XCHG r/m64, r64","XCHGQ r64, r/m64","xchgq r64, r/m64","REX.W 87 /r","N.E.","V","","pseudo","","Y","64","Exchange r64 with quadword from r/m64."
"XCHG r/m8, r8","XCHGB r8, r/m8","xchgb r8, r/m8","86 /r","V","V","","pseudo","","Y","8","Exchange r8 (byte register) with byte from r/m8."
"XCHG r/m8, r8","XCHGB r8, r/m8","xchgb r8, r/m8","REX 86 /r","N.E.","V","","pseudo","","Y","8","Exchange r8 (byte register) with byte from r/m8."
"XCHG r16, AX","XCHGW AX, r16","xchgw AX, r16","90+rw","V","V","","operand16","","Y","16","Exchange AX with r16."
"XCHG r16, r/m16","XCHGW r/m16, r16","xchgw r/m16, r16","87 /r","V","V","","operand16,pseudo","","Y","16","Exchange word from r/m16 with r16."
"XCHG r32, EAX","XCHGL EAX, r32","xchgl EAX, r32","90+rd","V","V","","operand32","","Y","32","Exchange EAX with r32."
"XCHG r32, r/m32","XCHGL r/m32, r32","xchgl r/m32, r32","87 /r","V","V","","operand32","","Y","32","Exchange doubleword from r/m32 with r32."
"XCHG r64, RAX","XCHGQ RAX, r64","xchgq RAX, r64","REX.W 90+rd","N.E.","V","","","","Y","64","Exchange RAX with r64."
"XCHG r64, r/m64","XCHGQ r/m64, r64","xchgq r/m64, r64","REX.W 87 /r","N.E.","V","","","","Y","64","Exchange quadword from r/m64 with r64."
"XCHG r8, r/m8","XCHGB r/m8, r8","xchgb r/m8, r8","86 /r","V","V","","","","Y","8","Exchange byte from r/m8 with r8 (byte register)."
"XCHG r8, r/m8","XCHGB r/m8, r8","xchgb r/m8, r8","REX 86 /r","N.E.","V","","pseudo64","","Y","8","Exchange byte from r/m8 with r8 (byte register)."
"XEND","XEND","xend","NP 0F 01 D5","V","V","RTM","","","","","Specifies the end of an RTM code region."
"XGETBV","XGETBV","xgetbv","NP 0F 01 D0","V","V","","","","","","Reads an XCR specified by ECX into EDX:EAX."
"XLATB","XLAT","xlat","D7","V","V","","ignoreREXW","","","","Set AL to memory byte DS:[(E)BX + unsigned AL]."
"XLATB","XLAT","xlat","REX.W D7","N.E.","V","","pseudo","","","","Set AL to memory byte [RBX + unsigned AL]."
"XOR AL, imm8","XORB imm8, AL","xorb imm8, AL","34 ib","V","V","","","","Y","8","AL XOR imm8."
"XOR AX, imm16","XORW imm16, AX","xorw imm16, AX","35 iw","V","V","","operand16","","Y","16","AX XOR imm16."
"XOR EAX, imm32","XORL imm32, EAX","xorl imm32, EAX","35 id","V","V","","operand32","","Y","32","EAX XOR imm32."
"XOR RAX, imm32","XORQ imm32, RAX","xorq imm32, RAX","REX.W 35 id","N.E.","V","","","","Y","64","RAX XOR imm32 (sign-extended)."
"XOR r/m16, imm16","XORW imm16, r/m16","xorw imm16, r/m16","81 /6 iw","V","V","","operand16","","Y","16","r/m16 XOR imm16."
"XOR r/m16, imm8","XORW imm8, r/m16","xorw imm8, r/m16","83 /6 ib","V","V","","operand16","","Y","16","r/m16 XOR imm8 (sign-extended)."
"XOR r/m16, r16","XORW r16, r/m16","xorw r16, r/m16","31 /r","V","V","","operand16","","Y","16","r/m16 XOR r16."
"XOR r/m32, imm32","XORL imm32, r/m32","xorl imm32, r/m32","81 /6 id","V","V","","operand32","","Y","32","r/m32 XOR imm32."
"XOR r/m32, imm8","XORL imm8, r/m32","xorl imm8, r/m32","83 /6 ib","V","V","","operand32","","Y","32","r/m32 XOR imm8 (sign-extended)."
"XOR r/m32, r32","XORL r32, r/m32","xorl r32, r/m32","31 /r","V","V","","operand32","","Y","32","r/m32 XOR r32."
"XOR r/m64, imm32","XORQ imm32, r/m64","xorq imm32, r/m64","REX.W 81 /6 id","N.E.","V","","","","Y","64","r/m64 XOR imm32 (sign-extended)."
"XOR r/m64, imm8","XORQ imm8, r/m64","xorq imm8, r/m64","REX.W 83 /6 ib","N.E.","V","","","","Y","64","r/m64 XOR imm8 (sign-extended)."
"XOR r/m64, r64","XORQ r64, r/m64","xorq r64, r/m64","REX.W 31 /r","N.E.","V","","","","Y","64","r/m64 XOR r64."
"XOR r/m8, imm8","XORB imm8, r/m8","xorb imm8, r/m8","80 /6 ib","V","V","","","","Y","8","r/m8 XOR imm8."
"XOR r/m8, imm8","XORB imm8, r/m8","xorb imm8, r/m8","REX 80 /6 ib","N.E.","V","","pseudo64","","Y","8","r/m8 XOR imm8."
"XOR r/m8, r8","XORB r8, r/m8","xorb r8, r/m8","30 /r","V","V","","","","Y","8","r/m8 XOR r8."
"XOR r/m8, r8","XORB r8, r/m8","xorb r8, r/m8","REX 30 /r","N.E.","V","","pseudo64","","Y","8","r/m8 XOR r8."
"XOR r16, r/m16","XORW r/m16, r16","xorw r/m16, r16","33 /r","V","V","","operand16","","Y","16","r16 XOR r/m16."
"XOR r32, r/m32","XORL r/m32, r32","xorl r/m32, r32","33 /r","V","V","","operand32","","Y","32","r32 XOR r/m32."
"XOR r64, r/m64","XORQ r/m64, r64","xorq r/m64, r64","REX.W 33 /r","N.E.","V","","","","Y","64","r64 XOR r/m64."
"XOR r8, r/m8","XORB r/m8, r8","xorb r/m8, r8","32 /r","V","V","","","","Y","8","r8 XOR r/m8."
"XOR r8, r/m8","XORB r/m8, r8","xorb r/m8, r8","REX 32 /r","N.E.","V","","pseudo64","","Y","8","r8 XOR r/m8."
"XORPD xmm1, xmm2/m128","XORPD xmm2/m128, xmm1","xorpd xmm2/m128, xmm1","66 0F 57 /r","V","V","SSE2","","","","","Return the bitwise logical XOR of packed double precision floating-point values in xmm1 and xmm2/mem."
"XORPS xmm1, xmm2/m128","XORPS xmm2/m128, xmm1","xorps xmm2/m128, xmm1","NP 0F 57 /r","V","V","SSE","","","","","Return the bitwise logical XOR of packed single- precision floating-point values in xmm1 and xmm2/mem."
"XRELEASE","XRELEASE","xrelease","F3","V","V","HLE","pseudo","","","","A hint used with an “XRELEASE-enabled“ instruction to end lock elision on the instruction memory operand address."
